46 6 output/rmfs//6.rmf3 1288 9711  |  614.904528064 17.2347112666 1.04223  |  32.6525977236 28.3292633853 155.944227488 18 12 51 0.450691837779 0.400609382756 0.47501046871  |  52.1270558053 17.5045519102 18.8127552659 84 51 34 0.0252189475819 0.0147973880328 0.0231979016599
47 2 output/rmfs//2.rmf3 264 9385  |  659.328251261 25.9163963908 4.59988  |  38.2478106918 30.4453789679 154.817613416 13 13 52 0.478601829351 0.478718082627 0.485844415003  |  49.9042465964 23.1034459541 24.0173581524 85 50 34 0.0267299259308 0.0835729398772 0.0190568035804
48 0 output/rmfs//0.rmf3 592 3046  |  660.283718127 25.6824514816 8.09885  |  38.5682558506 32.5727549841 155.770676872 13 13 52 0.488564975656 0.476554530468 0.489992443156  |  51.7639563126 18.1750208643 23.4878860589 84 51 34 0.0449411835849 0.0103765581694 0.0131246864182
48 0 output/rmfs//0.rmf3 643 3609  |  656.558902115 29.5503208258 6.9918  |  38.9197892499 31.8088065766 155.133884763 13 12 50 0.468223443012 0.481656719114 0.488775551041  |  51.4469189627 15.6551210279 24.2009139111 84 51 34 0.0352459115432 0.0148769638988 0.010508667978
48 0 output/rmfs//0.rmf3 1040 6276  |  636.865750526 29.2325683252 0.97838  |  38.0827426259 30.1660202816 157.939173522 14 13 51 0.461154441528 0.452320785405 0.483228068144  |  50.5795898617 15.3811119006 18.2437350165 84 51 34 0.0608126174357 0.0102382258772 0.0116353540599
48 0 output/rmfs//0.rmf3 1653 9559  |  631.666166751 22.7787497461 0.351732  |  38.1294757292 29.5051253032 158.131441503 14 13 50 0.488292782831 0.397067658046 0.489890218872  |  50.5185853526 16.1515189443 19.0793770756 84 51 34 0.0281127039748 0.0119199048737 0.0159193401684
48 0 output/rmfs//0.rmf3 1667 9579  |  636.596932535 22.0216051304 2.51973  |  37.7806853789 30.0314044276 158.435187518 14 13 50 0.489146239929 0.443152740294 0.488236718761  |  50.4781249989 15.8772635608 19.5936996806 84 51 34 0.0838869668992 0.0205017482382 0.0240958192019
48 0 output/rmfs//0.rmf3 1668 9580  |  636.074796871 22.2312105393 2.54271  |  37.4154492858 30.856086715 157.722495175 14 13 50 0.489146239929 0.418337573051 0.488236718761  |  50.168589511 16.6982574612 18.9756809255 84 51 34 0.0559820978267 0.0314207586681 0.0240958192019
48 0 output/rmfs//0.rmf3 1684 9596  |  626.714180356 10.9665949593 1.43537  |  40.5725717924 30.9757293557 157.548121517 14 13 50 0.451106913285 0.471536018692 0.489475064988  |  51.0168652181 15.6644495763 18.3063460855 84 51 34 0.0595557091153 0.0145910414608 0.0106145917542
48 0 output/rmfs//0.rmf3 1685 9597  |  639.879812694 15.3433519707 4.76424  |  39.6319805045 32.2237603091 159.248349549 14 13 51 0.470382798377 0.424255461625 0.484182433847  |  51.6766033238 15.3271889827 18.7358311689 84 51 34 0.0836526328477 0.0105495333403 0.0106145917542
48 0 output/rmfs//0.rmf3 1688 9600  |  632.652442725 10.4796163933 3.36053  |  39.3669338957 32.0122913707 159.979116603 14 13 50 0.462900325766 0.406670853799 0.483510206583  |  49.3062225807 16.7960857492 19.1616860394 84 51 34 0.0313870383915 0.0105495333403 0.0179051444717
4 2 output/rmfs//2.rmf3 543 4246  |  637.411407482 23.3459262968 4.38725  |  36.4352023507 30.8289152469 153.69632633 14 12 52 0.486552356132 0.483571321655 0.488532048213  |  51.4839628833 15.8592678469 23.9810731137 85 51 34 0.0147714128983 0.0102900761218 0.0195201012084
4 2 output/rmfs//2.rmf3 1152 5655  |  637.489232907 32.1608628431 4.16235  |  37.9334121659 31.7561838432 149.953001693 13 13 53 0.477389177682 0.456794020983 0.486976466238  |  48.3246389627 14.7524741798 25.0189506723 86 51 34 0.0116046782667 0.0103808853827 0.0476114759057
4 2 output/rmfs//2.rmf3 1158 5671  |  641.420269921 18.4329950595 5.97984  |  37.4806809795 33.4822852795 152.160144616 13 13 51 0.482527257151 0.274378725799 0.486238376466  |  51.2935554394 15.9418644709 25.954525547 85 51 34 0.0134708289003 0.016971782772 0.0111956925298
4 2 output/rmfs//2.rmf3 1159 5672  |  646.545868876 24.4173731577 2.72551  |  38.2278587452 31.6231680368 152.848009952 13 13 50 0.476102355703 0.375327569339 0.486238376466  |  50.4923112119 18.0143235901 25.6010906078 85 51 34 0.0134708289003 0.0514087528682 0.0111956925298
4 2 output/rmfs//2.rmf3 1177 5700  |  618.798291201 19.4996309132 0.287864  |  37.724702808 30.1926929714 154.081988348 13 13 52 0.489868653931 0.479401938436 0.476390125147  |  46.7585122209 15.6986857813 22.6160792953 86 51 34 0.0113544225216 0.0150201936887 0.0140144446467
4 2 output/rmfs//2.rmf3 1178 5701  |  637.732765294 21.9133501953 8.5157  |  37.8761700347 30.6324895672 154.661225363 13 13 50 0.487234476922 0.469700443187 0.475433637796  |  48.0744486693 15.7204042244 24.0706130181 86 51 34 0.0113544225216 0.0150201936887 0.0208107504119
4 2 output/rmfs//2.rmf3 1179 5702  |  641.68859658 31.5743775697 4.90786  |  37.9083570783 30.1857708637 152.461488339 13 13 51 0.483334231657 0.454578291206 0.483689987448  |  48.3337623128 16.1717877349 24.9784726945 86 51 34 0.0113544225216 0.0138323906593 0.0208107504119
4 2 output/rmfs//2.rmf3 1198 5725  |  643.029008146 26.4162425089 11.7057  |  37.3305386694 30.5590907218 156.318260723 13 13 51 0.489864525562 0.47697895591 0.4783345206  |  46.1299322689 16.4988743661 23.2292852356 86 51 34 0.0161676105055 0.0102748458946 0.0131575855916
4 2 output/rmfs//2.rmf3 1199 5726  |  642.407629914 19.5042412845 10.8163  |  37.339632829 32.2725801875 156.636393165 13 13 50 0.489864525562 0.321954617637 0.4783345206  |  47.2001306719 15.3395843702 25.2663960341 86 51 34 0.0107899712886 0.0102748458946 0.0131575855916
4 2 output/rmfs//2.rmf3 1206 5733  |  619.474619843 18.1298641622 1.35983  |  37.5909529175 30.6277734757 154.531515832 13 13 50 0.487495787927 0.3685257425 0.482654533842  |  44.5844668873 15.8195670752 24.6599192322 86 51 34 0.0112443888855 0.0112501903839 0.0146540367992
4 2 output/rmfs//2.rmf3 1216 5743  |  638.0313696 30.2318145115 5.82263  |  37.5682964708 30.24809294 153.156690955 13 12 52 0.484272948052 0.399491787225 0.48897322411  |  46.9537136549 15.597596853 25.0559065529 86 51 34 0.0210752277365 0.0113524794432 0.0112478151216
4 2 output/rmfs//2.rmf3 1217 5744  |  632.777996282 18.233806171 1.63806  |  37.5373896757 30.1121439415 152.729221819 13 12 53 0.483452714683 0.427239059708 0.48897322411  |  48.1148955744 16.6681519811 27.4942425397 85 51 34 0.0210752277365 0.0301415814599 0.0638132437564
4 2 output/rmfs//2.rmf3 1218 5745  |  634.09930057 21.2267123135 1.60596  |  37.3766990154 30.0010308252 152.143406525 13 13 53 0.483452714683 0.465685716408 0.48897322411  |  48.3617601105 16.5825242398 27.0369705585 85 51 34 0.0403924883148 0.0370885449334 0.0484074123494
4 2 output/rmfs//2.rmf3 1219 5746  |  633.186316074 23.8444888657 1.08595  |  37.2740988778 30.0696455999 151.619613651 13 12 51 0.48502129365 0.40334262412 0.48897322411  |  48.6876477856 16.9063293962 26.0167475661 85 51 34 0.0362539651429 0.0238254723245 0.0304673483244
4 2 output/rmfs//2.rmf3 1220 5747  |  633.413374195 19.3868925795 1.64147  |  39.2008716887 29.8831922479 151.750404247 13 12 51 0.449218329869 0.43575039247 0.48897322411  |  49.962979861 16.3512515449 25.903702398 85 51 34 0.0285277000832 0.023822986709 0.0169170531645
4 2 output/rmfs//2.rmf3 1222 5749  |  636.781376399 19.7391289503 5.26562  |  39.2318722668 29.5023156017 152.973501267 13 13 50 0.454578599355 0.449362821016 0.48897322411  |  48.8428128928 15.9617112527 26.7338524174 86 51 34 0.013212786592 0.0126604533912 0.0243334796376
4 2 output/rmfs//2.rmf3 1223 5750  |  635.797295755 13.481332395 6.37891  |  37.6246160417 29.5324975845 152.881585368 13 13 50 0.487236328115 0.411379209798 0.48897322411  |  51.4229688278 15.9328475104 28.0331561013 85 51 34 0.013212786592 0.0126604533912 0.0202468219212
4 2 output/rmfs//2.rmf3 1229 5758  |  623.493665159 19.7989457952 2.25791  |  37.4413731984 29.0848135862 152.834064465 13 13 51 0.488498564796 0.414300325433 0.484174374759  |  49.2523096766 15.4834179342 23.8308119836 85 51 34 0.026024693426 0.0107117230766 0.0200655712908
4 2 output/rmfs//2.rmf3 1230 5759  |  634.936642201 13.5735733745 12.3374  |  37.6330970848 29.5322389099 153.277465332 13 13 51 0.488498564796 0.489342090957 0.484174374759  |  50.6258910627 16.2480521704 24.3066834755 85 51 34 0.0131637510343 0.0107117230766 0.0408409355693
4 2 output/rmfs//2.rmf3 1231 5760  |  620.8311185 11.0053845459 1.37147  |  37.8602081493 29.6503334488 153.186860186 13 13 52 0.488498564796 0.44621401745 0.484174374759  |  50.3135319332 15.6713477003 24.3258160295 85 51 34 0.0279103958156 0.0107117230766 0.0408409355693
4 2 output/rmfs//2.rmf3 1257 5800  |  637.439385629 28.1489651287 2.63107  |  37.7873147312 30.791607006 153.579609215 13 13 51 0.487571911461 0.325055879531 0.485665419969  |  50.7674810939 14.7928107708 23.2971820448 85 51 34 0.0187158573113 0.0101555264496 0.014404280444
4 2 output/rmfs//2.rmf3 1267 5818  |  631.657092246 24.2399841091 2.22531  |  38.7703097925 31.1304238166 153.961533149 13 13 50 0.475765041036 0.318319546346 0.484309500349  |  48.6341232452 15.3138035198 22.7753062702 85 51 34 0.01345119129 0.0106133577904 0.0109731260786
4 2 output/rmfs//2.rmf3 1272 5829  |  636.436130218 12.5530424393 4.6138  |  39.0915789235 29.2066358189 153.029076804 13 13 52 0.478850461836 0.430978749451 0.484485482458  |  54.5742369724 15.3397271056 25.2065712487 85 51 34 0.0181150697955 0.0100950297046 0.0660782438807
4 2 output/rmfs//2.rmf3 1545 6212  |  623.971408793 24.4695817902 3.82116  |  37.4506127962 31.6086181557 151.437297573 14 13 52 0.483915796928 0.478006604377 0.480233329953  |  43.0382367591 17.00535794 24.5056983385 86 51 34 0.0113842795722 0.0148176764996 0.0294205930416
4 2 output/rmfs//2.rmf3 1546 6213  |  618.168950467 22.1383806332 0.247005  |  37.5446824145 31.8864983043 151.490443211 13 13 51 0.483915796928 0.459567286699 0.480233329953  |  43.796802559 15.7623454708 24.6361673122 86 51 34 0.0113842795722 0.0148176764996 0.0294205930416
4 2 output/rmfs//2.rmf3 1550 6217  |  631.187014589 23.5331194396 3.55824  |  38.3622877074 29.8733479472 152.584240899 13 13 52 0.47229682604 0.482025932548 0.479279248758  |  45.7595372517 15.6047367991 26.7380857142 86 51 34 0.0113842795722 0.0148176764996 0.0580770064656
4 2 output/rmfs//2.rmf3 1600 6277  |  621.264770544 26.8649937075 2.94968  |  36.946252255 29.7166014625 152.66239034 14 13 51 0.487779535513 0.475167326855 0.487150928216  |  43.7707603335 15.3916346564 24.4491759284 86 51 34 0.0176507047499 0.017080310233 0.0159935997667
4 2 output/rmfs//2.rmf3 1875 6800  |  648.216303789 17.732201592 6.39332  |  38.5933720785 29.5900590021 154.319835305 13 12 54 0.476636621085 0.416839910885 0.488655555615  |  51.1420567714 17.1661472737 28.0156093132 85 51 34 0.0355109156888 0.0132388187999 0.0281922239012
4 2 output/rmfs//2.rmf3 1899 6838  |  643.013276388 20.3226195136 1.88798  |  38.4302239473 30.699933814 155.546278543 13 12 50 0.485500514325 0.482634454061 0.489517995128  |  49.7269570276 16.390671593 26.3790016104 85 51 34 0.0223311394739 0.0212267981045 0.0241422388237
4 2 output/rmfs//2.rmf3 1903 6842  |  643.502053747 25.4084417015 1.56038  |  38.5289705567 30.2877585541 156.651757759 13 12 50 0.482637750316 0.4750689617 0.477497778455  |  47.8337849837 16.418466227 25.3170085836 85 51 34 0.0460675657271 0.0212267981045 0.0122755075012
4 2 output/rmfs//2.rmf3 1905 6844  |  648.467349503 27.5655372654 1.81507  |  38.4092004982 29.867110879 157.661136587 14 12 51 0.477353853067 0.486279132346 0.477497778455  |  48.6560645563 16.0084217081 25.9907863367 85 51 34 0.0421643212679 0.0106871743531 0.0150836757567
4 2 output/rmfs//2.rmf3 1945 6904  |  657.432461187 24.5761679926 5.54765  |  37.6837101205 31.3615253212 154.849221998 13 12 52 0.476573528739 0.468810544315 0.488878840522  |  51.4732356618 16.6584310438 27.8357235946 85 51 34 0.0717246677925 0.0200618852247 0.0258132914545
4 2 output/rmfs//2.rmf3 1946 6909  |  639.109345125 14.3891890403 4.87683  |  37.6095393059 30.4983837376 153.533874421 13 12 52 0.476629768965 0.48553343693 0.489371948238  |  49.5284680243 16.5734596153 28.7147903813 85 51 33 0.0194564704043 0.0170220723598 0.0559819321519
4 2 output/rmfs//2.rmf3 1947 6910  |  645.381042048 18.3926769789 1.67141  |  38.6446339795 30.4500650217 154.318012056 13 12 51 0.462227407279 0.48553343693 0.489371948238  |  49.5779045955 16.599175876 29.4791132468 85 51 33 0.0136626757084 0.0170220723598 0.105855158962
4 2 output/rmfs//2.rmf3 1949 6916  |  642.209285268 19.5630855178 3.94006  |  38.0506021672 30.0689169683 154.636658388 13 12 51 0.481350920753 0.435999020772 0.489371948238  |  48.9675929755 15.3097818536 29.3675129391 85 51 33 0.0273631379566 0.0111723738886 0.0240597838802
4 2 output/rmfs//2.rmf3 1950 6917  |  659.946163816 38.4982296019 5.71781  |  38.3104348757 30.3184122409 153.91848215 14 12 51 0.469413318327 0.449849400001 0.489371948238  |  48.3744931307 15.247413426 29.1658853095 85 51 33 0.0273631379566 0.0111723738886 0.0102805621724
4 2 output/rmfs//2.rmf3 1951 6918  |  647.068735202 26.3525545465 1.80531  |  37.475565452 30.4746332326 153.449471591 14 12 51 0.482295481301 0.380561512748 0.489371948238  |  50.094945049 15.0531646665 29.3575178006 85 51 33 0.0273631379566 0.0111723738886 0.0909976293571
4 2 output/rmfs//2.rmf3 1954 6931  |  639.440627651 15.7957714391 4.26851  |  37.9178469204 29.7203095643 154.672577675 13 12 50 0.481244585949 0.42341038585 0.484226145465  |  49.9518017129 15.5306548665 28.7011232147 85 51 34 0.0384720686606 0.0118961388745 0.0271353846862
4 2 output/rmfs//2.rmf3 1956 6935  |  631.302785869 17.9724269842 3.03689  |  37.6674052888 29.8511362916 152.670551817 13 12 58 0.48543938222 0.484557492455 0.48907822624  |  48.4603980141 15.6021814935 27.6768336498 85 51 34 0.012000460866 0.0107822704142 0.086429398982
4 2 output/rmfs//2.rmf3 1957 6936  |  634.173470195 22.3583134118 4.00803  |  38.6870171054 29.8693246058 151.886761096 14 12 60 0.461922705659 0.480157351797 0.48907822624  |  48.500191729 15.5974457632 26.7833905615 85 51 34 0.012000460866 0.0107822704142 0.0255467988863
4 2 output/rmfs//2.rmf3 1958 6937  |  631.550664744 23.1833458925 3.24007  |  37.7533638211 30.2849146006 152.112395938 14 12 59 0.472112545906 0.444390283917 0.48907822624  |  47.4312526294 15.2029010281 27.0016785701 85 51 34 0.0190818221892 0.0107822704142 0.0252211883277
4 2 output/rmfs//2.rmf3 1959 6938  |  630.398747157 20.7495956522 4.49059  |  37.7754990755 29.8132563356 152.033570489 14 12 59 0.472112545906 0.377524251909 0.48907822624  |  48.0426995722 15.6530687648 26.9696866353 85 51 34 0.0144563359729 0.0107822704142 0.014836998148
4 2 output/rmfs//2.rmf3 1960 6939  |  638.865221981 26.784628898 4.21059  |  37.938396472 29.2479006168 152.768009502 14 12 53 0.472112545906 0.439311520748 0.48907822624  |  49.0873065634 15.1051122122 27.0131517502 85 51 34 0.0326814644289 0.0107822704142 0.014836998148
4 2 output/rmfs//2.rmf3 1961 6940  |  633.137173404 12.1808806744 4.37755  |  38.9145196082 29.5026950551 153.708092222 14 12 52 0.457369938682 0.480022662936 0.48907822624  |  49.9151323529 15.6442761122 28.1257722978 85 51 34 0.0170717755868 0.0107822704142 0.014836998148
4 2 output/rmfs//2.rmf3 1962 6941  |  637.442166742 16.7799996251 7.53804  |  37.5940428356 30.5858154515 153.647510603 14 12 50 0.481419296224 0.385153503346 0.488742861102  |  49.0018990549 14.7774822755 28.2644659468 85 51 34 0.0170717755868 0.0107822704142 0.0268611481787
4 2 output/rmfs//2.rmf3 1963 6942  |  634.789934682 17.6400865351 6.80952  |  37.9513471646 29.9831856322 152.922965251 13 12 58 0.481419296224 0.444001430449 0.488742861102  |  48.183350526 15.5727471134 27.6436440871 85 51 34 0.0224059703857 0.0107822704142 0.0276809424571
4 2 output/rmfs//2.rmf3 1964 6943  |  636.410179518 20.863033851 2.71081  |  37.9094554769 30.1977789508 152.622653922 13 12 55 0.481585709687 0.452631308554 0.488183874957  |  49.6342626221 15.3255308629 27.2643911126 85 51 34 0.027037651539 0.0107822704142 0.0678115832543
4 2 output/rmfs//2.rmf3 1965 6944  |  639.160187875 32.0281529428 0.797748  |  38.0181491203 29.7313775678 152.371910503 13 12 54 0.478031489679 0.469447874202 0.488183874957  |  47.3714709797 15.2990096864 27.2898424685 85 51 34 0.0122454538163 0.0107822704142 0.0681910824806
4 2 output/rmfs//2.rmf3 1968 6949  |  632.189753654 13.8006300554 1.75399  |  38.7235720322 30.0226673731 153.51956723 13 12 54 0.469134975394 0.406104499033 0.488729420177  |  50.2681574517 15.0336186559 27.9958108697 85 51 34 0.0133206497944 0.0126484954392 0.0324178963533
4 2 output/rmfs//2.rmf3 1969 6950  |  637.655324262 16.8941974158 5.83617  |  37.5604000619 29.7822733456 154.031737327 13 12 53 0.489531354707 0.390091628904 0.488729420177  |  49.6553504609 15.5467340855 27.5295126626 85 51 34 0.0211175478802 0.0226963647558 0.0379215591866
4 2 output/rmfs//2.rmf3 1970 6951  |  640.627844919 19.8408582792 2.5109  |  37.3982178846 29.6453222277 155.387402137 14 12 50 0.489531354707 0.482863851387 0.488729420177  |  48.8410963063 16.0160453289 28.2466638899 85 51 34 0.0383211230967 0.0165537130535 0.0379215591866
4 2 output/rmfs//2.rmf3 1971 6952  |  644.378394466 19.0889681384 3.7124  |  38.0772631797 30.002354428 154.608813396 14 12 50 0.485741918925 0.460972755108 0.488729420177  |  48.9643129896 17.167069836 28.775637594 85 51 34 0.0409855493686 0.0165537130535 0.0164776414345
4 2 output/rmfs//2.rmf3 1972 6955  |  641.589925461 30.2857557445 2.26787  |  37.9879714448 30.4984781242 153.447656916 14 12 52 0.48325894241 0.374361005045 0.488729420177  |  47.8209926047 15.7197797941 26.1803319559 85 51 34 0.0210616901136 0.0177129779121 0.0191647863795
4 2 output/rmfs//2.rmf3 1973 6956  |  648.05334843 21.3169632623 9.50678  |  38.0271635418 29.3748529566 153.228996877 14 12 50 0.48325894241 0.429266912323 0.488729420177  |  49.5757958642 15.8366340359 28.6165767428 85 51 34 0.0392627202471 0.0149948157228 0.0940359126007
4 2 output/rmfs//2.rmf3 1974 6959  |  638.254498954 15.8897264997 6.52459  |  38.9985497633 29.8928800938 153.682916645 14 12 51 0.468254017118 0.351353549508 0.488729420177  |  49.9216071631 15.2442630651 27.280376747 85 51 34 0.0325372494351 0.0108225507164 0.0240203179654
4 2 output/rmfs//2.rmf3 1975 6960  |  634.868771714 15.0364332652 0.106207  |  38.7628574758 29.0599374218 153.03223921 14 12 52 0.470645337265 0.428342103754 0.488729420177  |  52.5819980907 15.0502659237 28.1684160665 85 51 34 0.0370981858705 0.0108225507164 0.0318233033457
4 2 output/rmfs//2.rmf3 1977 6962  |  635.480809254 21.512121275 2.4369  |  38.9010092037 28.9619008455 153.458615957 13 12 51 0.470645337265 0.476704003933 0.488729420177  |  49.6562896182 15.3501433701 26.714669243 85 51 34 0.0320997055327 0.0117759925774 0.0115344866963
4 2 output/rmfs//2.rmf3 1978 6963  |  633.52110264 17.0037074555 5.16338  |  38.9337338783 29.3942098599 154.269577873 13 12 50 0.470645337265 0.368145131345 0.488729420177  |  48.3437382831 15.5088436775 26.6328499759 85 51 34 0.0320997055327 0.0117759925774 0.0115344866963
4 2 output/rmfs//2.rmf3 1983 6968  |  630.629610799 19.7244939523 3.16225  |  37.9321570106 29.5809893735 153.527552035 14 12 51 0.488600978819 0.387887731144 0.487365958  |  49.2950701379 15.8971531872 24.8241677484 85 51 34 0.0231438619766 0.0183888553467 0.0145918925197
4 2 output/rmfs//2.rmf3 1984 6969  |  631.421561939 24.2590779792 2.94892  |  37.4833091796 28.6913592431 152.490470754 14 12 55 0.488600978819 0.421822699854 0.487365958  |  49.7051916926 16.3854698544 24.4947032721 85 51 34 0.0231438619766 0.0183888553467 0.0145918925197
4 2 output/rmfs//2.rmf3 1985 6970  |  639.109605856 28.8240211356 0.475605  |  39.0185237081 28.4847411354 151.923609771 13 12 60 0.460872442008 0.471690345805 0.487365958  |  50.5475291217 15.5357059837 26.0154010243 84 51 34 0.0348209745601 0.0183888553467 0.026181825095
4 2 output/rmfs//2.rmf3 1986 6971  |  632.184462652 16.023852679 0.987649  |  38.6856088007 29.2495565451 152.88602214 13 12 53 0.467882926797 0.308807567149 0.487365958  |  51.2539450807 16.0784513854 26.8667835348 84 51 34 0.014918764517 0.0183888553467 0.0180734048601
4 2 output/rmfs//2.rmf3 1987 6972  |  634.607104215 18.3133537229 8.01666  |  38.6678718976 28.8696897302 151.547345023 13 12 56 0.464784418526 0.4536870408 0.487365958  |  50.4394560105 16.436819665 24.2269935415 85 51 34 0.0800441416957 0.0275825353712 0.0245206974877
4 2 output/rmfs//2.rmf3 1988 6973  |  636.334469815 25.8932563448 4.57278  |  39.0350938042 28.3497920581 151.473795573 13 12 58 0.460402449809 0.429144701947 0.487365958  |  50.9346790911 16.2329609304 23.7478779461 85 51 34 0.0257187595162 0.0199748710878 0.0231493113844
4 2 output/rmfs//2.rmf3 1989 6974  |  628.404269505 27.8503132009 1.80845  |  37.3286281918 28.5861098266 151.756512228 14 12 57 0.48910633068 0.472610937346 0.487365958  |  49.8057372286 15.9207902173 23.0729301048 84 51 34 0.0139582386698 0.0245469819349 0.0177093510455
4 2 output/rmfs//2.rmf3 1990 6975  |  622.196276206 15.3113264035 1.15262  |  37.6625902132 28.8954810002 152.773826449 13 12 54 0.48910633068 0.385394612606 0.487365958  |  50.3328950605 16.1382118979 24.482678371 85 51 34 0.0139582386698 0.0201424648746 0.0139117550253
4 2 output/rmfs//2.rmf3 1991 6976  |  634.660211151 15.5294015269 4.26906  |  38.1280026272 28.7492912349 153.525570689 13 12 53 0.488870021078 0.39125459868 0.487365958  |  51.5997644525 16.4960162155 25.4651853077 85 51 34 0.0294860315361 0.0201424648746 0.0382217617832
4 2 output/rmfs//2.rmf3 1992 6977  |  632.25835609 19.3569424438 3.6397  |  38.3179163676 28.106993579 152.785720705 14 12 58 0.488870021078 0.444298699855 0.487365958  |  50.2981215749 17.1313325052 25.1031590702 85 51 33 0.0294860315361 0.0201424648746 0.0105634575956
4 2 output/rmfs//2.rmf3 1995 6982  |  637.734828811 13.6477512303 12.1226  |  37.668946663 29.8854787578 153.142968643 13 12 56 0.488305725335 0.44871874903 0.488970300938  |  48.9073747377 16.7574105702 26.9048026864 85 51 33 0.0149852726136 0.0100120512156 0.0292689179864
4 2 output/rmfs//2.rmf3 1997 6986  |  645.154021404 21.7433193776 2.10776  |  37.3632980163 29.8307161769 154.218605398 13 12 53 0.486732601829 0.405250307916 0.484255940412  |  48.1713653556 17.7317499013 29.3531123587 85 51 33 0.0239139283788 0.0163180861607 0.159208486985
4 2 output/rmfs//2.rmf3 2002 6993  |  629.938930283 18.7882195511 6.97323  |  37.2095490425 30.5456014545 151.505972168 13 12 58 0.486703770972 0.395366975954 0.489021990535  |  47.7181999814 15.3871489082 26.8310512864 85 51 34 0.0375300467547 0.0133656515579 0.0141719360897
4 2 output/rmfs//2.rmf3 2006 6997  |  633.3388603 27.1855033379 2.77568  |  37.5283436216 29.2119187302 152.754391102 13 13 58 0.479964669628 0.415720195314 0.479478533382  |  46.1618318061 15.8681850841 27.1484819836 85 51 34 0.0238533738635 0.0152439471935 0.0246646790129
4 2 output/rmfs//2.rmf3 2009 7000  |  648.077305228 41.4258239812 3.36691  |  37.3156309943 28.9506512651 153.024083984 13 13 58 0.483789154052 0.42816622114 0.475772269842  |  48.019992753 15.6253758153 25.5123751979 85 51 34 0.046391239821 0.0163706692536 0.016381949286
4 2 output/rmfs//2.rmf3 2010 7001  |  631.861839298 29.7186753558 2.16742  |  37.3070909862 29.0939565946 153.794896176 13 13 55 0.483789154052 0.478188310974 0.475772269842  |  48.7767527179 14.8288792584 23.5403894666 85 51 34 0.0282030653342 0.00997767016072 0.0103053283113
4 2 output/rmfs//2.rmf3 2020 7011  |  630.965423343 18.4758763574 5.08208  |  37.9917087443 29.3273828576 153.743622274 13 12 53 0.490015948018 0.45162510337 0.484756743297  |  48.7446135543 15.4193175252 25.8523597486 85 51 34 0.0182543932851 0.0145663681452 0.0121188785597
4 2 output/rmfs//2.rmf3 2066 7079  |  627.083691811 18.2488106672 3.75843  |  39.3388138288 27.4452106578 151.107942094 13 13 57 0.485030712791 0.397418714033 0.48947886487  |  49.6168131366 16.257494363 26.4356150686 85 51 34 0.0148475851071 0.0148232772593 0.0106187887662
4 2 output/rmfs//2.rmf3 2103 7122  |  637.211461774 26.7629556767 3.01001  |  37.3033199383 27.6864921288 153.307524221 13 13 52 0.489519778522 0.483933066135 0.476867149641  |  48.1643591623 16.8280214088 26.959604704 85 51 34 0.0198584031613 0.020346656215 0.046629597799
4 2 output/rmfs//2.rmf3 2105 7124  |  628.003729857 23.0911166084 0.424112  |  37.45580448 28.1255416935 151.736069054 13 13 50 0.484867842687 0.475119051941 0.486474980628  |  49.1425645458 16.0971878946 26.1544258959 85 51 34 0.0207394613603 0.00995643564568 0.0403679042995
4 2 output/rmfs//2.rmf3 2110 7129  |  624.422652788 10.9700495805 9.70323  |  37.9037065447 28.3818486583 153.132244795 13 13 52 0.478457410462 0.482859309087 0.48923668802  |  48.1146168092 15.520472725 25.7613926174 85 51 34 0.0134774717853 0.0208340673277 0.00995333769487
4 2 output/rmfs//2.rmf3 2111 7130  |  619.119130376 15.9926658455 3.37244  |  37.9254309899 29.5622968044 152.378845502 13 13 51 0.478457410462 0.376746524397 0.48923668802  |  47.4060274336 15.8039367782 23.864148012 85 51 34 0.0134774717853 0.0208340673277 0.00995333769487
4 2 output/rmfs//2.rmf3 2117 7138  |  622.882932226 16.2920799786 4.35511  |  37.9417483734 27.8071522044 152.306662451 13 12 51 0.483688700208 0.377224539757 0.486358507795  |  50.1035397746 16.109848726 24.4933178712 85 51 34 0.0165096553795 0.0137360583347 0.0113877028529
4 2 output/rmfs//2.rmf3 2123 7144  |  619.963277435 22.519656827 5.54298  |  38.1505098451 27.6942686784 151.236101746 14 13 50 0.475358821814 0.391322052296 0.489560376588  |  47.6160007411 16.6890680625 22.2639622943 85 51 34 0.0149630069409 0.0148632114128 0.0101326887249
4 2 output/rmfs//2.rmf3 2124 7145  |  628.601664281 26.7439388248 3.87738  |  38.5472531263 27.8429403091 151.477907028 14 13 50 0.461736037406 0.479327809534 0.489560376588  |  48.4706265891 15.6733548874 24.3032191792 85 51 34 0.0149630069409 0.0148632114128 0.0180097627569
4 2 output/rmfs//2.rmf3 2125 7146  |  620.548423031 15.9058848873 3.53054  |  38.6731773666 28.1751160109 152.842305306 14 13 51 0.464532400052 0.410407623037 0.489560376588  |  48.4175577255 16.3015740049 23.2819496228 85 51 34 0.0253727206381 0.0148632114128 0.0180097627569
4 2 output/rmfs//2.rmf3 2127 7148  |  619.698560289 14.5725253126 10.0398  |  38.2448597543 28.2072637334 152.846879516 14 13 51 0.471045220179 0.451632139034 0.488688625902  |  47.6250683366 15.5948819718 22.5287130313 85 51 34 0.0197648050425 0.0102533851525 0.0143870717032
